x0,z0,x1,z1,face
4.7230704948505631,9.0354102353238002,4.7249064857623653,9.0347782295909287,0
4.7230704948505631,9.0354102353238002,4.7221940728151006,9.0357176673549979,0
4.7221940728151006,9.0357176673549979,4.721500974258789,9.0359617214217351,0
4.6955738391059993,9.0451915063079582,4.6952745345552573,9.0452913779358237,0
4.6952745345552573,9.0452913779358237,4.694994557880273,9.0454882473320861,0
4.957709942041614,8.986484355951017,4.9562270951018927,8.9866102903924965,0
4.9562270951018927,8.9866102903924965,4.9532710117071161,8.9868626410657217,0
4.9508956469932492,8.9870618045531945,4.9482548694397996,8.9873626312281889,0
4.9482548694397996,8.9873626312281889,4.9449298337090077,8.9876029851692056,0
4.9449298337090077,8.9876029851692056,4.9440083944140678,8.9876533099816225,0
4.9440083944140678,8.9876533099816225,4.9431572924825753,8.9877261045786003,0
4.9416289768845818,8.9878570907105662,4.9405740406115939,8.9879475318416713,0
4.9431572924825753,8.9877261045786003,4.9416289768845818,8.9878570907105662,0
4.9405740406115939,8.9879475318416713,4.9397738945311573,8.9880143216917485,0
4.9376583933132228,8.988196434009458,4.9364112067327897,8.9883042478264521,0
4.9346999661483588,8.9884520115883504,4.9326146062514171,8.9886341163978667,0
4.9364112067327897,8.9883042478264521,4.9346999661483588,8.9884520115883504,0
4.9317605863591112,8.9887083623474489,4.9308684209135514,8.9887852345084838,0
4.9326146062514171,8.9886341163978667,4.9317605863591112,8.9887083623474489,0
4.918479640169565,8.989880373814886,4.9203344377874156,8.9898037564543873,0
4.9279119925892694,8.9890473082572253,4.9280671599638399,8.9890350614769172,0
4.924066423093886,8.9893647275515161,4.9279119925892694,8.9890473082572253,0
4.9148672181496877,8.9904208574593341,4.91665863070215,8.990151149792613,0
4.9203344377874156,8.9898037564543873,4.924066423093886,8.9893647275515161,0
4.9073582717047826,8.990990753822965,4.9111375919739171,8.9906966308638214,0
4.8982028627036263,8.9920403875100874,4.9024936242252393,8.9915348105047812,0
4.9111375919739171,8.9906966308638214,4.9148672181496877,8.9904208574593341,0
4.9024936242252393,8.9915348105047812,4.9073582717047826,8.990990753822965,0
